,img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update,franchise
828,/games/boxart/full_mafia-ii_4AmericaFront.jpg,Mafia II,PS3,Action,2K Games,Illusion Softworks,7,1.49,0.5,0.04,0.7,0.25,8/24/2010,8/24/2010,Mafia
281,/games/boxart/full_9483980AmericaFrontccc.jpg,Mafia III,PS4,Action-Adventure,2K Games,Hangar 13,6.9,2.87,0.72,0.04,1.67,0.44,10/07/2016,04/02/18,Mafia
1009,/games/boxart/full_8702440AmericaFrontccc.jpg,MAG: Massive Action Game,PS3,Shooter,Sony Computer Entertainment,Zipper Interactive,7.4,1.32,0.77,0.09,0.3,0.16,1/26/2010,1/26/2010,MAG
5337,/games/boxart/full_4451966AmericaFrontccc.jpg,Magna Carta 2,X360,Role-Playing,Namco Bandai,SoftMax,6.6,0.3,0.13,0.07,0.07,0.02,10/13/2009,10/13/2009,Magna Carta
5429,/games/boxart/full_majin-and-the-forsaken-kingdom_8AmericaFront.jpg,Majin and the Forsaken Kingdom,PS3,Adventure,Namco Bandai,Game Republic,7,0.29,0.09,0.01,0.14,0.05,11/23/2010,11/23/2010,Majin and the Forsaken Kingdom
7408,/games/boxart/full_majin-and-the-forsaken-kingdom_0AmericaFront.jpg,Majin and the Forsaken Kingdom,X360,Adventure,Namco Bandai,Game Republic,7,0.19,0.14,0,0.03,0.01,11/30/2010,11/30/2010,Majin and the Forsaken Kingdom
6964,/games/boxart/full_9681820AmericaFrontccc.jpg,Mana Khemia 2: Fall of Alchemy,PS2,Role-Playing,NIS America,Gust,8.2,0.2,0.07,0.05,0.05,0.02,8/25/2009,8/25/2009,Mana Khemia
9904,/games/boxart/full_9031872AmericaFrontccc.jpg,Mana Khemia: Student Alliance,PSP,Role-Playing,Nippon Ichi Software,Gust,3.2,0.11,0.06,0.03,0,0.01,03/10/2009,03/10/09,Mana Khemia
8022,/games/boxart/full_1553865AmericaFrontccc.jpg,Marble Saga: Kororinpa,Wii,Puzzle,Konami,Hudson Soft,7.4,0.16,0.09,0,0.05,0.01,3/17/2009,3/17/2009,Marble Saga: Kororinpa
1168,/games/boxart/full_mario-amp-sonic-at-the-london-2012-olympic-games_588AmericaFront.jpg,Mario & Sonic at the London 2012 Olympic Games,3DS,Sports,Sega,Sega,6.5,1.19,0.18,0.27,0.66,0.08,2/14/2012,2/14/2012,Mario
82,/games/boxart/full_557605AmericaFrontccc.jpg,Mario & Sonic at the Olympic Games,DS,Sports,Sega,Sega,7,5.1,1.63,0.44,2.46,0.57,1/22/2008,1/22/2008,Mario
110,/games/boxart/full_1173134AmericaFrontccc.jpg,Mario & Sonic at the Olympic Winter Games,Wii,Sports,Sega,Sega,6.8,4.54,1.87,0.22,1.97,0.48,10/13/2009,10/13/2009,Mario
203,/games/boxart/full_3513275AmericaFrontccc.jpg,Mario & Sonic at the Olympic Winter Games,DS,Sports,Sega,Sega,7.6,3.47,1.21,0.27,1.63,0.37,10/13/2009,10/13/2009,Mario
1974,/games/boxart/full_8187431AmericaFrontccc.png,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,Sports,Nintendo,Sega Sports R&D,5.9,0.8,0.37,0.14,0.23,0.06,11/15/2013,1/31/2018,Mario
3444,/games/boxart/full_3139159AmericaFrontccc.jpg,Mario Golf: World Tour,3DS,Sports,Nintendo,Camelot Software Planning,8.1,0.49,0.14,0.18,0.15,0.03,05/02/2014,01/09/18,Mario
1782,/games/boxart/full_769134AmericaFrontccc.png,Mario Party: Star Rush,3DS,Party,Nintendo,"Nd Cube Co., Ltd.",6.2,0.87,0.25,0.2,0.37,0.05,11/04/2016,11/19/2018,Mario
2343,/games/boxart/full_6203433AmericaFrontccc.jpg,Mario Party: The Top 100,3DS,Party,Nintendo,"Nd Cube Co., Ltd.",5,0.69,0.23,0.24,0.17,0.04,11/10/2017,08/04/20,Mario
3603,/games/boxart/full_4077511AmericaFrontccc.jpg,Mario Sports Superstars,3DS,Sports,Nintendo,Namco Bandai Games,6,0.46,0.18,0.13,0.12,0.03,3/24/2017,1/20/2018,Mario
3082,/games/boxart/full_4026329AmericaFrontccc.jpg,Mario Tennis Ultra Smash,WiiU,Sports,Nintendo,Camelot Software Planning,6.1,0.54,0.16,0.15,0.2,0.03,11/20/2015,3/21/2018,Mario
2090,/games/boxart/9035312ccc.jpg,Marvel vs. Capcom 2,PS2,Fighting,Capcom,Capcom,8.2,0.76,0.31,0.13,0.24,0.08,11/19/2002,11/19/2002,Marvel vs. Capcom
959,/games/boxart/full_marvel-vs-capcom-3-fate-of-two-worlds_944AmericaFront.jpg,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Fighting,Capcom,Capcom,8.2,1.36,0.81,0.11,0.28,0.15,2/15/2011,2/15/2011,Marvel vs. Capcom
1358,/games/boxart/full_marvel-vs-capcom-3-fate-of-two-worlds_375AmericaFront.jpg,Marvel vs. Capcom 3: Fate of Two Worlds,X360,Fighting,Capcom,Capcom,8.4,1.07,0.79,0.03,0.18,0.08,2/15/2011,2/15/2011,Marvel vs. Capcom
273,/games/boxart/full_9634420AmericaFrontccc.jpg,Mass Effect,X360,Role-Playing,Microsoft Game Studios,BioWare Edmonton,9.2,2.91,1.83,0.03,0.79,0.27,11/20/2007,11/20/2007,Mass Effect (Series)
248,/games/boxart/full_7787486AmericaFrontccc.jpg,Mass Effect 2,X360,Role-Playing,Electronic Arts,BioWare Edmonton,9.5,3.1,1.99,0.03,0.81,0.27,1/26/2010,1/26/2010,Mass Effect (Series)
862,/games/boxart/full_mass-effect-2_759AmericaFront.jpg,Mass Effect 2,PS3,Role-Playing,Electronic Arts,BioWare Edmonton,9.3,1.46,0.78,0.03,0.46,0.18,1/18/2011,1/18/2011,Mass Effect (Series)
258,/games/boxart/full_4734836AmericaFrontccc.jpg,Mass Effect 3,X360,Role-Playing,Electronic Arts,BioWare,9.5,3.04,1.94,0.03,0.84,0.24,03/06/2012,03/06/12,Mass Effect (Series)
858,/games/boxart/full_2391793PALFrontccc.jpg,Mass Effect 3,PS3,Role-Playing,Electronic Arts,BioWare,8.9,1.46,0.65,0.03,0.58,0.2,03/06/2012,03/06/12,Mass Effect (Series)
223,/games/boxart/7983566ccc.jpg,Max Payne,PS2,Shooter,Rockstar Games,Remedy Entertainment,8.1,3.31,1.99,0.05,1.05,0.22,12/06/2001,12/06/01,Max Payne (Series)
291,/games/boxart/full_medal-of-honor_7AmericaFront.jpg,Medal of Honor,PS3,Shooter,Electronic Arts,EA Los Angeles,6.7,2.82,1.28,0.07,1.04,0.43,10/12/2010,10/12/10,Medal of Honor (Series)
328,/games/boxart/full_medal-of-honor_1AmericaFront.jpg,Medal of Honor,X360,Shooter,Electronic Arts,EA Los Angeles,7.3,2.64,1.58,0.04,0.8,0.22,10/12/2010,10/12/10,Medal of Honor (Series)
322,/games/boxart/full_581426AmericaFrontccc.jpg,Medal of Honor Heroes,PSP,Shooter,Electronic Arts,Team Fusion,6.7,2.66,0.86,0.01,1.11,0.67,10/20/2006,10/20/2006,Medal of Honor (Series)
1203,/games/boxart/3078371ccc.jpg,Medal of Honor Heroes 2,PSP,Shooter,Electronic Arts,Team Fusion,6.6,1.16,0.5,0.02,0.39,0.25,11/13/2007,11/13/2007,Medal of Honor (Series)
45,/games/boxart/7583871ccc.jpg,Medal of Honor: Frontline,PS2,Shooter,Electronic Arts,EA Los Angeles,9,6.83,2.93,0.17,2.75,0.99,5/28/2002,5/28/2002,Medal of Honor (Series)
77,/games/boxart/255122ccc.jpg,Medal of Honor: Rising Sun,PS2,Shooter,Electronic Arts,EA Los Angeles,5.9,5.13,1.98,0.13,2.23,0.8,11/11/2003,11/11/03,Medal of Honor (Series)
5192,/games/boxart/full_mega-man-zero-collection_3AmericaFront.jpg,Mega Man Zero Collection,DS,Platform,Capcom,Inti Creates,7.5,0.31,0.17,0.11,0.01,0.02,06/08/2010,06/08/10,Mega Man
5652,/games/boxart/4877467ccc.jpg,Mega Man ZX,DS,Platform,Capcom,Inti Creates,8.1,0.28,0.16,0.1,0,0.02,09/12/2006,09/12/06,Mega Man
4876,/games/boxart/1240794ccc.jpg,Mega Man ZX Advent,DS,Platform,Capcom,Inti Creates,7.6,0.33,0.22,0.09,0,0.02,10/23/2007,10/23/2007,Mega Man
1370,/games/boxart/6960164ccc.jpg,Mercenaries 2: World in Flames,X360,Shooter,Electronic Arts,Pandemic Studios,7.1,1.06,0.65,0.01,0.3,0.1,8/31/2008,8/31/2008,Mercenaries
1787,/games/boxart/8238124ccc.jpg,Mercenaries 2: World in Flames,PS3,Shooter,Electronic Arts,Pandemic Studios,6,0.87,0.29,0.02,0.4,0.16,8/31/2008,8/31/2008,Mercenaries
1802,/games/boxart/4553411ccc.jpg,Metal Gear Ac!d,PSP,Strategy,Konami,Konami,7.4,0.87,0.32,0.12,0.26,0.17,3/22/2005,3/22/2005,Metal Gear
7491,/games/boxart/4703067ccc.jpg,Metal Gear Ac!d 2,PSP,Strategy,Konami,Kojima Productions,8.3,0.18,0.11,0.05,0.01,0.01,3/21/2006,3/21/2006,Metal Gear
826,/games/boxart/full_6977688AmericaFrontccc.jpg,Metal Gear Rising: Revengeance,PS3,Action,Konami Digital Entertainment,PlatinumGames,9,1.5,0.47,0.44,0.41,0.18,2/19/2013,01/12/18,Metal Gear
3205,/games/boxart/full_5732484AmericaFrontccc.jpg,Metal Gear Solid 2: Substance,PS2,Action,Konami,Konami Computer Entertainment Japan,8.5,0.52,0.18,0.16,0.14,0.05,03/03/2003,03/03/03,Metal Gear
3018,/games/boxart/full_4869495AmericaFrontccc.jpg,Metal Gear Solid 3: Subsistence,PS2,Action,Konami,Kojima Productions,9.4,0.55,0.34,0.15,0.01,0.06,3/14/2006,3/14/2006,Metal Gear
1158,/games/boxart/full_8353820AmericaFrontccc.jpg,Metal Gear Solid V: Ground Zeroes,PS4,Action-Adventure,Konami Digital Entertainment,Kojima Productions,7.6,1.2,0.36,0.17,0.5,0.17,3/18/2014,3/22/2018,Metal Gear
2797,/games/boxart/full_4679291AmericaFrontccc.jpg,Metal Gear Solid V: Ground Zeroes,PS3,Action-Adventure,Konami Digital Entertainment,Kojima Productions,8.5,0.59,0.13,0.28,0.13,0.05,3/18/2014,3/22/2018,Metal Gear
8600,/games/boxart/full_178206AmericaFrontccc.jpg,Metal Gear Solid V: Ground Zeroes,X360,Action-Adventure,Konami Digital Entertainment,Kojima Productions,8.3,0.14,0.06,0.01,0.05,0.01,3/18/2014,3/22/2018,Metal Gear
13466,/games/boxart/5726746ccc.jpg,Metal Gear Solid: Digital Graphic Novel,PSP,Misc,Konami,Kojima Productions,7.6,0.04,0.02,0.02,0,0,6/13/2006,6/13/2006,Metal Gear
482,/games/boxart/full_9978864AmericaFrontccc.jpg,Metal Gear Solid: Peace Walker,PSP,Action,Konami,Kojima Productions,8.6,2.08,0.46,0.96,0.42,0.25,06/08/2010,06/08/10,Metal Gear
1179,/games/boxart/9109344ccc.jpg,Metal Gear Solid: Portable Ops,PSP,Action,Konami,Kojima Productions,8.7,1.19,0.38,0.38,0.35,0.09,12/05/2006,12/05/06,Metal Gear
2349,/games/boxart/full_5494675AmericaFrontccc.jpg,Metal Gear Solid: Portable Ops Plus,PSP,Action,Konami,Kojima Productions,6.9,0.69,0.26,0.26,0.01,0.17,11/13/2007,11/13/2007,Metal Gear
4338,/games/boxart/full_7208237AmericaFrontccc.jpg,Metal Gear Solid: Snake Eater 3D,3DS,Action-Adventure,Konami Digital Entertainment,Konami Computer Entertainment Japan,7.9,0.39,0.15,0.1,0.12,0.02,2/21/2012,08/05/18,Metal Gear
8515,/games/boxart/189231ccc.jpg,Metal Slug 7,DS,Shooter,Ignition Entertainment,SNK Playmore Corporation,6.9,0.14,0.12,0.01,0,0.01,11/18/2008,11/18/2008,Melal Slug
6535,/games/boxart/2004418ccc.jpg,Meteos,DS,Puzzle,Nintendo,Q Entertainment,8.8,0.23,0.15,0.06,0.01,0.01,6/28/2005,6/28/2005,Meteos
3074,/games/boxart/full_5949028AmericaFrontccc.jpg,METRO 2033,X360,Shooter,THQ,4a-games,7.4,0.54,0.22,0.03,0.23,0.05,3/16/2010,3/16/2010,METRO
5963,/games/boxart/full_4301084JapanFrontccc.jpg,Metroid Prime Pinball,DS,Misc,Nintendo,Fuse Games Limited,7.6,0.26,0.22,0.02,0,0.02,10/24/2005,10/24/2005,Metroid
8243,/games/boxart/full_187919AmericaFrontccc.jpg,Metroid Prime: Federation Force,3DS,Action,Nintendo,Next Level Games,6.3,0.15,0.08,0.03,0.02,0.01,8/19/2016,07/02/18,Metroid
954,/games/boxart/full_metroid-other-m_7AmericaFront.jpg,Metroid: Other M,Wii,Action,Nintendo,Nintendo SPD Production Group 1/Team Ninja,7.7,1.36,0.85,0.13,0.28,0.1,8/31/2010,8/31/2010,Metroid
2991,/games/boxart/full_4258947AmericaFrontccc.jpg,Metroid: Samus Returns,3DS,Action-Adventure,Nintendo,Mercury Steam,9.1,0.56,0.3,0.07,0.15,0.05,9/15/2017,9/21/2018,Metroid
121,/games/boxart/full_michael-jackson-the-experience_693AmericaFront.jpg,Michael Jackson: The Experience,Wii,Misc,Ubisoft,Ubisoft Montpellier,5.6,4.37,2.64,0.01,1.33,0.39,11/23/2010,11/23/2010,Michael Jackson: The Experience
1792,/games/boxart/full_michael-jackson-the-experience_9AmericaFront.jpg,Michael Jackson: The Experience,X360,Misc,Ubisoft,Ubisoft Montreal,5.6,0.87,0.62,0,0.18,0.07,04/12/2011,04/12/11,Michael Jackson: The Experience
354,/games/boxart/full_134799AmericaFrontccc.jpg,Midnight Club: Los Angeles,PS3,Racing,Rockstar Games,Rockstar San Diego,8.3,2.5,1.59,0.05,0.54,0.33,10/20/2008,10/20/2008,Midnight Club
385,/games/boxart/full_3616000AmericaFrontccc.jpg,Midnight Club: Los Angeles,X360,Racing,Rockstar Games,Rockstar San Diego,8,2.4,1.72,0.01,0.45,0.22,10/20/2008,10/20/2008,Midnight Club
54,/games/boxart/full_6776646AmericaFrontccc.jpg,Minecraft,PS4,Misc,Sony Computer Entertainment,Mojang,9.4,6.33,1.89,0.35,3.13,0.96,10/07/2014,9/14/2018,Minecraft
571,/games/boxart/full_8777882AmericaFrontccc.jpg,Minecraft,NS,Sandbox,Mojang,4J Studios,9.2,1.89,0.69,0.52,0.56,0.12,6/21/2018,1/26/2019,Minecraft
849,/games/boxart/full_3850570AmericaFrontccc.png,Minecraft,WiiU,Misc,Mojang,4J Studios,5.5,1.47,0.5,0.38,0.49,0.09,6/17/2016,08/05/18,Minecraft
1218,/games/boxart/full_9393461AmericaFrontccc.jpg,Mirror's Edge,X360,Platform,Electronic Arts,EA Digital Illusions CE,7.6,1.16,0.51,0.01,0.51,0.12,11/11/2008,3/25/2019,Mirror's Edge (Series)
1269,/games/boxart/full_3564523AmericaFrontccc.jpg,Mirror's Edge,PS3,Platform,Electronic Arts,EA Digital Illusions CE,7.7,1.13,0.31,0.02,0.59,0.21,11/11/2008,3/25/2019,Mirror's Edge (Series)
3956,/games/boxart/full_4849445AmericaFrontccc.jpg,Mischief Makers,N64,Platform,Nintendo,"Treasure Co., Ltd.",6.5,0.43,0.25,0.07,0.06,0.06,10/01/1997,10/01/97,Mischief Makers
1197,/games/boxart/1902388ccc.jpg,Mission: Impossible,N64,Action,Ocean,Infogrames,6.6,1.17,0.74,0.02,0.38,0.03,7/18/1998,7/18/1998,Mission: Impossible
5660,/games/boxart/6928440ccc.jpg,Mister Mosquito,PS2,Shooter,Eidos Interactive,Zoom Inc.,6.6,0.28,0.05,0.17,0.04,0.01,03/12/2002,03/12/02,Mister Mosquito
1265,/games/boxart/full_355593AmericaFrontccc.jpg,ModNation Racers,PS3,Racing,Sony Computer Entertainment,United Front Games,8.1,1.13,0.5,0.06,0.4,0.16,5/25/2010,5/25/2010,ModNation Racers
3110,/games/boxart/full_624404AmericaFrontccc.jpg,ModNation Racers,PSP,Racing,Sony Computer Entertainment,SCE San Diego Studio,7.7,0.54,0.11,0.02,0.27,0.14,5/25/2010,02/03/18,ModNation Racers
5300,/games/boxart/full_8887860AmericaFrontccc.jpg,Monopoly for Nintendo Switch,NS,Board Game,Ubisoft,Engine Software,5.3,0.3,0.06,0.01,0.22,0.02,10/31/2017,1/28/2019,Monopoly
2279,/games/boxart/full_5104199AmericaFrontccc.jpg,Monster Hunter 3 Ultimate,WiiU,Role-Playing,Capcom,Capcom,8.7,0.71,0.24,0.22,0.2,0.04,3/19/2013,1/29/2018,Monster Hunter
2217,/games/boxart/full_5131597AmericaFrontccc.png,Monster Hunter Generations Ultimate,NS,Action,Capcom,Capcom,7.7,0.72,0.27,0.27,0.14,0.04,8/28/2018,8/30/2018,Monster Hunter
2302,/games/boxart/full_8066901AmericaFrontccc.jpg,Monster Hunter Stories,3DS,Role-Playing,Capcom,Marvelous,8.1,0.7,0.14,0.39,0.15,0.03,09/08/2017,5/23/2018,Monster Hunter
1431,/games/boxart/full_7160123AmericaFrontccc.jpg,MotorStorm: Arctic Edge,PSP,Racing,Sony Computer Entertainment,Bigbig Studios,7.7,1.04,0.16,0,0.58,0.3,9/29/2009,9/29/2009,MotorStorm: Arctic Edge
171,/games/boxart/full_8603668AmericaFrontccc.jpg,MySims,DS,Simulation,Electronic Arts,EA Redwood Shores,6.7,3.66,1.58,0.08,1.6,0.4,9/18/2007,9/18/2007,Sims
709,/games/boxart/full_5291444AmericaFrontccc.jpg,MySims,Wii,Simulation,Electronic Arts,EA Redwood Shores,7.1,1.65,0.9,0.04,0.54,0.17,9/18/2007,9/18/2007,Sims
1407,/games/boxart/full_9980569AmericaFrontccc.jpg,MySims Agents,Wii,Adventure,Electronic Arts,EA Redwood Shores,7.5,1.05,0.63,0,0.32,0.1,9/29/2009,9/29/2009,Sims
3250,/games/boxart/full_8682761AmericaFrontccc.jpg,Mystery Dungeon: Shiren the Wanderer,DS,Role-Playing,Sega,ChunSoft,7.1,0.52,0.17,0.33,0,0.02,03/04/2008,03/04/08,Shiren the Wanderer
10427,/games/boxart/full_1760526AmericaFrontccc.jpg,Mystic Heroes,GC,Action,KOEI,Koei,6.8,0.09,0.03,0.04,0.01,0,9/30/2002,9/30/2002,Mystic Heroes
5298,/games/boxart/1850642ccc.jpg,N3: Ninety-Nine Nights,X360,Action,Microsoft Game Studios,Q Entertainment / Phantagram,6.3,0.3,0.2,0.05,0.03,0.02,8/15/2006,8/15/2006,Ninety-Nine Nights
5146,/games/boxart/full_2596558AmericaFrontccc.jpg,Namco Museum: Virtual Arcade,X360,Misc,Namco Bandai,Namco Bandai Games,7,0.31,0.27,0.01,0.01,0.02,11/04/2008,11/04/08,Namco Museum
8094,/games/boxart/full_2872372AmericaFrontccc.jpg,Naruto Powerful Shippuden,3DS,Action-Adventure,Namco Bandai Games,Namco Bandai Games,8,0.16,0.08,0.04,0.02,0.01,03/05/2013,11/06/18,Naruto
7569,/games/boxart/full_naruto-shippuden-dragon-blade-chronicles_5AmericaFront.jpg,Naruto Shippuden: Dragon Blade Chronicles,Wii,Action,Atlus,8ing/Raizing,4.3,0.18,0.11,0.05,0.02,0.01,11/16/2010,11/16/2010,Naruto
8591,/games/boxart/full_naruto-shippuden-kizuna-drive_342AmericaFront.jpg,Naruto Shippuden: Kizuna Drive,PSP,Action,Namco Bandai,Bandai Namco Games,7,0.14,0.04,0.05,0.03,0.02,3/22/2011,3/22/2011,Naruto
2022,/games/boxart/full_naruto-shippuden-ultimate-ninja-storm-2_3AmericaFront.jpg,Naruto Shippuden: Ultimate Ninja Storm 2,X360,Fighting,Namco Bandai,CyberConnect2,7.6,0.78,0.43,0.01,0.27,0.07,10/19/2010,10/19/2010,Naruto
1432,/games/boxart/full_3670641AmericaFrontccc.jpg,Naruto: Clash of Ninja 2,GC,Fighting,D3 Publisher,8ing/Raizing,7.4,1.04,0.44,0.45,0.12,0.03,9/26/2006,9/26/2006,Naruto
1355,/games/boxart/full_6027253AmericaFrontccc.jpg,Naruto: Ultimate Ninja Storm,PS3,Fighting,Namco Bandai,CyberConnect2,7.8,1.07,0.49,0.09,0.34,0.15,11/04/2008,11/04/08,Naruto
1479,/games/boxart/full_1506717AmericaFrontccc.jpg,NBA 2K10,X360,Sports,2K Sports,Visual Concepts,8.4,1.01,0.91,0,0.02,0.08,10/06/2009,10/06/09,NBA 2K
1857,/games/boxart/full_9732509AmericaFrontccc.jpg,NBA 2K10,PS3,Sports,2K Sports,Visual Concepts,8.2,0.84,0.75,0.01,0.01,0.07,10/06/2009,10/06/09,NBA 2K
4879,/games/boxart/full_9335242AmericaFrontccc.jpg,NBA 2K10,PSP,Sports,2K Sports,Visual Concepts,5.5,0.33,0.3,0,0,0.03,10/06/2009,10/06/09,NBA 2K
473,/games/boxart/full_nba-2k11_5AmericaFront.jpg,NBA 2K11,X360,Sports,2K Sports,Visual Concepts,8.8,2.11,1.86,0.01,0.12,0.13,10/05/2010,10/05/10,NBA 2K
329,/games/boxart/full_nba-2k12_78AmericaFront.jpg,NBA 2K12,X360,Sports,2K Sports,Visual Concepts,9.1,2.64,2.32,0.01,0.14,0.17,10/04/2011,10/04/11,NBA 2K
465,/games/boxart/full_nba-2k12_24AmericaFront.jpg,NBA 2K12,PS3,Sports,2K Sports,Visual Concepts,9,2.13,1.62,0.05,0.27,0.18,10/04/2011,10/04/11,NBA 2K
247,/games/boxart/full_3710885AmericaFrontccc.jpg,NBA 2K13,X360,Sports,2K Sports,Visual Concepts,8.6,3.11,2.62,0.01,0.21,0.28,10/02/2012,01/04/18,NBA 2K
332,/games/boxart/full_9644271AmericaFrontccc.jpg,NBA 2K13,PS3,Sports,2K Sports,Visual Concepts,8.9,2.63,1.74,0.05,0.46,0.39,10/02/2012,01/04/18,NBA 2K
155,/games/boxart/full_6414423AmericaFrontccc.jpg,NBA 2K16,PS4,Sports,2K Sports,Visual Concepts,8.7,3.98,2.56,0.05,0.66,0.71,9/29/2015,3/28/2018,NBA 2K
198,/games/boxart/full_1333599AmericaFrontccc.jpg,NBA 2K17,PS4,Sports,2K Sports,Visual Concepts,9,3.52,2.28,0.03,0.59,0.63,9/16/2016,3/28/2018,NBA 2K
220,/games/boxart/full_2457781AmericaFrontccc.jpg,NBA 2K18,PS4,Sports,2K Sports,Visual Concepts,8.1,3.34,2.13,0.04,0.57,0.59,9/19/2017,04/02/18,NBA 2K
3893,/games/boxart/full_1832878AmericaFrontccc.jpg,NBA 2K18,NS,Sports,2K Sports,Visual Concepts,7.5,0.43,0.3,0.03,0.06,0.04,9/19/2017,01/05/18,NBA 2K
10713,/games/boxart/full_5263151AmericaFrontccc.jpg,NBA 2K18,PS3,Sports,2K Sports,Visual Concepts,7,0.09,0.06,0.01,0.01,0.01,9/19/2017,04/02/18,NBA 2K
2637,/games/boxart/full_4840134AmericaFrontccc.jpg,NBA 2K9,PS3,Sports,2K Sports,Visual Concepts,8.3,0.62,0.56,0,0,0.05,10/07/2008,10/07/08,NBA 2K
1032,/games/boxart/full_4280869AmericaFrontccc.jpg,NBA Live 07,PS2,Sports,EA Sports,EA Canada,6.3,1.3,1.07,0.02,0.04,0.17,9/25/2006,9/25/2006,NBA Live
5162,/games/boxart/1423625ccc.jpg,NBA Live 08,PSP,Sports,Electronic Arts,EA Canada,6.8,0.31,0.28,0,0,0.02,10/01/2007,10/01/07,NBA Live
4327,/games/boxart/7800443ccc.jpg,NBA Live 09,PSP,Sports,Electronic Arts,EA Canada,6.1,0.39,0.23,0.03,0.07,0.06,10/07/2008,10/07/08,NBA Live
3089,/games/boxart/full_2338922AmericaFrontccc.jpg,NBA Live 10,PS3,Sports,EA Sports,EA Canada,7.9,0.54,0.46,0.01,0.03,0.05,10/06/2009,10/06/09,NBA Live
6323,/games/boxart/full_5205221AmericaFrontccc.jpg,NBA Live 10,PSP,Sports,EA Sports,EA Canada,5.9,0.24,0.21,0.01,0,0.02,10/06/2009,10/06/09,NBA Live
309,/games/boxart/full_3739493AmericaFrontccc.jpg,Need for Speed (2015),PS4,Racing,Electronic Arts,Ghost Games,7,2.72,0.59,0.06,1.66,0.41,11/03/2015,04/03/18,Need for Speed
708,/games/boxart/2714961ccc.jpg,Need for Speed Carbon,X360,Racing,Electronic Arts,EA Black Box,7.9,1.65,0.76,0.02,0.69,0.18,10/31/2006,10/31/2006,Need for Speed
988,/games/boxart/full_2425481AmericaFrontccc.jpg,Need for Speed Carbon,PS2,Racing,Electronic Arts,EA Black Box,7.7,1.34,1.22,0.05,0.05,0.01,10/31/2006,10/31/2006,Need for Speed
1055,/games/boxart/5612444ccc.jpg,Need for Speed Carbon,Wii,Racing,Electronic Arts,EA Black Box,6.4,1.28,0.45,0.02,0.66,0.15,11/19/2006,11/19/2006,Need for Speed
1105,/games/boxart/4458393ccc.jpg,Need for Speed Carbon,PS3,Racing,Electronic Arts,EA Black Box,7.8,1.24,0.49,0.03,0.51,0.2,11/17/2006,11/17/2006,Need for Speed
42,/games/boxart/9040231ccc.jpg,Need for Speed Underground,PS2,Racing,Electronic Arts,EA Black Box,8.6,7.2,3.27,0.08,2.83,1.02,11/17/2003,11/17/2003,Need for Speed
43,/games/boxart/full_868897AmericaFrontccc.jpg,Need for Speed Underground 2,PS2,Racing,Electronic Arts,EA Black Box,8.3,6.9,2.71,0.08,3.02,1.09,11/15/2004,11/15/2004,Need for Speed
1014,/games/boxart/full_6481743AmericaFrontccc.jpg,Need for Speed Underground Rivals,PSP,Racing,Electronic Arts,Team Fusion,7.6,1.32,0.69,0.02,0.38,0.24,3/14/2005,3/14/2005,Need for Speed
293,/games/boxart/full_need-for-speed-hot-pursuit_607AmericaFront.jpg,Need for Speed: Hot Pursuit,PS3,Racing,Electronic Arts,Criterion Games,8.9,2.81,1.05,0.03,1.24,0.49,11/16/2010,11/16/2010,Need for Speed
443,/games/boxart/full_need-for-speed-hot-pursuit_656AmericaFront.jpg,Need for Speed: Hot Pursuit,X360,Racing,Electronic Arts,Criterion Games,8.8,2.2,1.03,0,0.96,0.21,11/16/2010,11/16/2010,Need for Speed
3625,/games/boxart/full_need-for-speed-hot-pursuit_764AmericaFront.jpg,Need for Speed: Hot Pursuit,Wii,Racing,Electronic Arts,Exient Entertainment,5,0.46,0.17,0,0.24,0.05,11/16/2010,11/16/2010,Need for Speed
471,/games/boxart/277263ccc.jpg,Need for Speed: Hot Pursuit 2,PS2,Racing,Electronic Arts,EA Seattle,8.7,2.11,1.68,0.02,0.31,0.09,10/01/2002,10/01/02,Need for Speed
120,/games/boxart/full_137103AmericaFrontccc.jpg,Need for Speed: Most Wanted,PS2,Racing,Electronic Arts,EA Canada,8.6,4.37,2.03,0.08,1.79,0.47,11/15/2005,11/15/2005,Need for Speed
1098,/games/boxart/full_7241870AmericaFrontccc.jpg,Need for Speed: Most Wanted,X360,Racing,Electronic Arts,Electronic Arts,8.4,1.25,1,0.02,0.13,0.1,11/16/2005,11/16/2005,Need for Speed
305,/games/boxart/full_7001861AmericaFrontccc.jpg,Need for Speed: Most Wanted (2012),PS3,Racing,Electronic Arts,Criterion Games,8.5,2.74,0.71,0.06,1.52,0.45,10/30/2012,12/19/2018,Need for Speed
779,/games/boxart/full_9784025AmericaFrontccc.jpg,Need for Speed: Most Wanted (2012),X360,Racing,Electronic Arts,Criterion Games,8.5,1.54,0.62,0.01,0.79,0.12,10/30/2012,12/19/2018,Need for Speed
1275,/games/boxart/full_2803387AmericaFrontccc.jpg,Need for Speed: Most Wanted (2012),PSV,Racing,Electronic Arts,Criterion Games,7.4,1.12,0.33,0.01,0.53,0.25,10/30/2012,12/19/2018,Need for Speed
